OBJECTID,LegacyID,FACILITYID,BlockStreet,IntersectionStreets,ROW_Mailboxes,Surface_Type,SHAPESTArea,SHAPESTLength,Latitude,Longitude
2895,2056,11662,2100 Robert Dr,Not Specified,Yes,Concrete,7918.899788765965,643.5625682109093,40.088375855971954,-88.26631695850766
2896,Not Specified,AAAD821F-5469-4C57-8F01-47E893DAADB5,Not Specified,Kenny Ave & S Mattis Ave,No,Asphalt,1177.4957153389282,142.42284001442573,40.080432241856975,-88.27630628099209
2897,1621,7039,2400 S Mattis Ave,Not Specified,No,Asphalt,47342.075349701576,2366.488983997567,40.08233298028852,-88.27631714921853
2898,Not Specified,63F3A45A-9163-4D35-A698-132F0F074069,Not Specified,S Mattis Ave & W Curtis Rd,No,Concrete,10202.587742531963,407.52632986185523,40.06933597064856,-88.2761234194569
2899,Not Specified,776AC2B9-0068-403C-B837-31550D827C84,1900 W Curtis Rd,Not Specified,No,Concrete,8277.26245238469,364.1413560397436,40.06930658108363,-88.27221195956807
2900,Not Specified,51269965-FF53-4C48-8F9C-368134FDC31E,1900 W Curtis Rd,Not Specified,No,Concrete,14826.426345608828,840.329300977577,40.06930566931988,-88.27173560565208
2901,8888,12595,1900 W Curtis Rd,Not Specified,No,Concrete,78381.40581356751,4177.57083393849,40.06932137102755,-88.2741787274491
2902,8888,12594,3600 S Mattis Ave,Not Specified,No,Concrete,39502.89533598359,2071.772659113513,40.067992565345754,-88.27610616835892
2903,Not Specified,4D0FDA17-5D89-4994-BAF6-83D236EB5BC5,Not Specified,Congressional Way & S Mattis Ave,No,Concrete,4418.321423315172,267.9632327026037,40.06649371868082,-88.27606589419725
2904,Not Specified,214261C2-1FEE-4D37-9D5F-D3BC6D786A30,3700 S Mattis Ave,Not Specified,No,Concrete,44324.46355453967,3343.7736872400537,40.064423128759934,-88.27608370399776
2905,Not Specified,F513DDAC-78B1-433E-A569-7C0C452C3C0D,Not Specified,W Curtis Rd & Hallbeck Dr,No,Concrete,7617.592085971118,348.4837688377267,40.06938920097963,-88.28096764013988
2906,9999,12447,2000 Hallbeck Dr,Not Specified,No,Not Specified,31850.06025717568,2721.4617455970943,40.07128836670008,-88.28099018460632
2907,Not Specified,05949A73-2948-4245-B8D4-7AD5E407F875,Not Specified,W Curtis Rd & Wynstone Dr,No,Concrete,5128.994624153427,286.6411479738256,40.06932720111965,-88.28542660537478
2908,Not Specified,C02970E3-D299-4C8E-B629-F975E3392E16,2400 W Curtis Rd,Not Specified,No,Concrete,87384.92517959345,4102.9210387896055,40.06937151057426,-88.28313135479603
2909,Not Specified,5D6C765C-F804-4588-A285-50620FCD1A40,2500 W Curtis Rd,Not Specified,Yes,Concrete,57902.670702314106,1953.8271815771245,40.06933494376054,-88.28717996673768
2910,Not Specified,12981607-FC90-41C8-8509-BB87FB3275DC,3500 Meadow Ln,Not Specified,Yes,Concrete,2980.849488743959,307.64637280444157,40.0691159309726,-88.28890983935813
2911,Not Specified,CECDAF3D-9445-4D2A-9D10-2C7BE72B1ACA,Not Specified,Meadow Ln & W Curtis Rd,Yes,Concrete,3942.511460232141,251.501132218955,40.06933215627367,-88.28890971370484
2912,Not Specified,58B04889-27DA-4771-BC52-65C4D7E6E6D8,Not Specified,Cherry Hills Dr & W Curtis Rd,Yes,Concrete,5011.21698310675,283.5040715274058,40.069378810518735,-88.29182718013875
2913,Not Specified,11C7973D-1738-4462-97E4-A9C695ECD06D,2700 W Curtis Rd,Not Specified,Yes,Concrete,47314.58033029763,1638.3897587461156,40.06933437729626,-88.2903635287772
2914,Not Specified,F4315F27-C2C5-4582-8E51-BD8F3C780E85,2700 W Curtis Rd,Not Specified,Yes,Concrete,3441.389496877378,244.42006723272453,40.06938202983076,-88.2920562130414
2915,Not Specified,68456F63-526B-4619-B9AE-44ED4EB4D5B9,Not Specified,Marjorie Ln & W Curtis Rd,Yes,Concrete,4113.119084373849,256.60310644587383,40.069383407992625,-88.29226598896085
2916,Not Specified,8DDE7B98-9D84-44A7-9FBE-D831C4557DFD,3600 Marjorie Ln,Not Specified,Yes,Concrete,2983.21245325934,313.2857862199053,40.069163332045186,-88.2922678958342
2917,8888,7328,3000 W Curtis Rd,Not Specified,No,Concrete,7431.322101268776,389.65150884134243,40.06941780946699,-88.29547913996514
2918,Not Specified,D42DB3A2-AF3A-4182-B2D8-158100CBD11C,2800 W Curtis Rd,Not Specified,Yes,Concrete,45483.62015191281,1595.1756632922672,40.06940252856864,-88.29365415604373
2919,Not Specified,2E8612CE-EA31-40F4-B036-FD0CC1DCF8F2,Not Specified,S Duncan Rd & W Curtis Rd,No,Concrete,10589.97494344351,398.4405109432188,40.06940695358622,-88.29509269624744
2920,8888,7330,3600 S Duncan Rd,Not Specified,No,Concrete,4706.004804537537,298.0855395910989,40.06915911811512,-88.29506996776138
2921,Not Specified,9252675E-7435-475B-9734-EB0D43D235D4,Not Specified,Southwest Dr & Ventura Rd,Yes,Oil and Chip,2145.0390275175305,210.9429333717039,40.09675706159362,-88.25500087028169
2922,2525,10460,800 Ventura Rd,Not Specified,Yes,Asphalt,16135.85929239221,1436.5134345311728,40.09677839676207,-88.25637996508432
2923,2524,10461,700 Ventura Rd,Not Specified,Yes,Oil and Chip,8171.832640659666,808.746833481695,40.096765456549534,-88.25420797036296
2924,Not Specified,0903653E-7FFB-4715-9844-E7399C20E250,Not Specified,Coronado Dr & Ventura Rd,Yes,Oil and Chip,2038.0224608236613,189.43856100175165,40.096805063622995,-88.25349395682437
2925,570,6808,1600 Coronado Dr,Not Specified,Yes,Oil and Chip,11621.630608350277,1000.0164177016702,40.097470542171784,-88.25349528262403
2926,2523,10462,600 Ventura Rd,Not Specified,Yes,Oil and Chip,17526.97044849246,1364.1862920468832,40.096841457043446,-88.25229106358093
2927,Not Specified,59389A92-9984-495F-81D0-775766FE4B2C,Not Specified,Park Haven Dr & Ventura Rd,Yes,Oil and Chip,1521.8271793777476,158.6996260034743,40.09683197490053,-88.2510833541762
2928,1931,12676,1600 Park Haven Dr,Not Specified,Yes,Oil and Chip,11608.229970705424,972.4507953722813,40.097486292731894,-88.25107884777282
2929,2299,10463,700 Southwest Dr,Not Specified,Yes,Oil and Chip,21757.743914284503,1940.2252452666671,40.09596539324096,-88.25619246848754
2930,77,10466,800 Balboa Rdr,Not Specified,Yes,Oil and Chip,3910.575820749381,376.7905512341546,40.09494321239628,-88.25726955401171
2931,Not Specified,EDD52D95-89E5-45C3-87CE-20759C54C020,Not Specified,Balboa Rd & Southwest Dr,Yes,Oil and Chip,1794.496583386807,172.78867221503668,40.09495482203298,-88.25693002541978
2932,Not Specified,00218757-97EB-4EF4-9619-0DAA73CB3B5A,Not Specified,Balboa Rd & Dover Pl,Yes,Oil and Chip,2820.156602651207,248.76519088617366,40.094945811142864,-88.25617182565695
2933,Not Specified,6F2238D2-6D43-42E8-B924-B4715A38530B,800 Balboa Rd,Not Specified,Yes,Oil and Chip,3701.9184762194186,347.9438760698382,40.09494113602395,-88.25659075539296
2934,76,10465,800 Balboa Rd,Not Specified,Yes,Oil and Chip,17939.107060271406,1467.4560220628643,40.094934160130265,-88.25476652383774
2935,Not Specified,1CDD7E5A-33AB-44B6-9F98-E18781895BF9,Not Specified,Balboa Rd & Coronado Dr,Yes,Oil and Chip,1670.7915772365504,166.77229058491363,40.09493838989462,-88.25347845065075
2936,719,10464,700 Dover Pl,Not Specified,Yes,Oil and Chip,24726.545874250303,1970.496363171299,40.095673935694684,-88.25488969240739
2937,Not Specified,C24004EC-7396-4A0C-8F87-E888419CBAF8,Not Specified,Coronado Dr & Dover Pl,Yes,Oil and Chip,2533.3627015196707,224.51523037439904,40.096358437928494,-88.25349985466053
2938,Not Specified,82396762-603E-4448-971C-EC1FCB5ED61D,1700 Coronado Dr,Not Specified,Yes,Oil and Chip,2741.5966239242566,281.80076727350064,40.09660807800588,-88.25349135039568
2939,571,10469,1700 Coronado Dr,Not Specified,Yes,Oil and Chip,11071.977366254447,970.188310200607,40.09561706069799,-88.2534764544494
2940,1930,12675,500 Park Haven Ct,Not Specified,Yes,Oil and Chip,1842.761024887245,213.17759801719023,40.096104488577,-88.2511444622056
2941,Not Specified,1B1F6EDE-CF6D-4A31-9266-60D256ECE9B3,Not Specified,Park Haven Ct & Park Haven Dr,Yes,Oil and Chip,2097.8703636987966,191.6360815972998,40.09615959269155,-88.25127235446513
2942,1932,12677,1700 Park Haven Dr,Not Specified,Yes,Concrete,5045.270053656723,428.92213400279877,40.096473593890124,-88.2511144710084
2943,Not Specified,E8C10815-B073-41A9-B377-1A87C79B7511,Not Specified,Park Haven Dr & West Haven Dr,Yes,Oil and Chip,2333.385982340228,219.04669063685694,40.0958923062304,-88.25146655937569
2944,Not Specified,CBC4DB10-8A1E-4292-815F-A8EECAB44380,1700 Park Haven Dr,Not Specified,Yes,Oil and Chip,1257.046234815696,158.02978581795574,40.09604381797832,-88.25137417205846
2945,2829,6815,1700 West Haven Dr,Not Specified,Yes,Oil and Chip,25220.049948254073,2074.161218355091,40.095238687557405,-88.2521741780952
2946,Not Specified,CCA7A7A8-20EE-4F79-90D1-629EFD7BADC5,1700 Park Haven Dr,Not Specified,Yes,Oil and Chip,1428.3252995311868,154.95643426746034,40.09449476435522,-88.25148284073325
2947,1933,12680,1700 Park Haven Dr,Not Specified,Yes,Oil and Chip,11962.650287712331,959.2237718614946,40.09516916462591,-88.25148385001083
2948,258,10467,500 Breen Dr,Not Specified,Yes,Oil and Chip,3059.810849985851,310.84893227809,40.09369401512898,-88.2512139918845
2949,Not Specified,25358611-5621-4E2E-AF13-F118EB7D8AF9,Not Specified,Breen Dr & Park Haven Dr,Yes,Oil and Chip,1834.4366347860584,174.53733846761256,40.09369821427825,-88.25146669714809
2950,1934,12678,1700 Park Haven Dr,Not Specified,Yes,Oil and Chip,6536.3839657771005,548.8241238484425,40.0941023890213,-88.25147202045106
2951,572,10499,1700 Coronado Dr,Not Specified,Yes,Oil and Chip,7184.649246073807,624.330145521021,40.094498846457554,-88.25346384102833
2952,Not Specified,56518671-05D9-4707-9B90-31F5C7681265,Not Specified,Breen Dr & Coronado Dr,Yes,Oil and Chip,1575.8779540780654,164.90711228390933,40.09409845614702,-88.2534867827787
2953,Not Specified,784EA5C7-F3BA-4E3A-A914-5A13D6411893,600 Breen Dr,Not Specified,Yes,Oil and Chip,14660.829348492722,1188.8579292107372,40.093831352132156,-88.25246205197493
2954,Not Specified,7E0AC8DF-C83B-4652-8851-2FC71AA92AEA,Not Specified,Breen Dr & Peach St,Yes,Oil and Chip,1784.0189400140107,180.6780397052861,40.09411684553745,-88.25418036429026
2955,259,10468,700 Breen Dr,Not Specified,Yes,Oil and Chip,3787.383354442098,338.57397886342613,40.09411678438414,-88.25382348930775
2956,Not Specified,2AADBD70-3F32-4056-9391-C88D6F33540F,Not Specified,Breen Dr & Shadowlawn Dr,Yes,Oil and Chip,1688.217524377642,173.6652451729754,40.094127642000124,-88.25650687120589
2957,260,10470,700 Breen Dr,Not Specified,Yes,Oil and Chip,15660.137487912376,1241.9040065965062,40.094125517389976,-88.25535405566703
2958,261,6337,800 Breen Dr,Not Specified,Yes,Oil and Chip,6958.301570785688,604.2999446055898,40.094133167305486,-88.25707283290521
2959,Not Specified,C1762B9E-2346-474A-9199-815692C3677D,Not Specified,Richards Ln & Shadowlawn Dr,Yes,Oil and Chip,1496.3609740047048,158.43173353795996,40.093334843984216,-88.25649591708697
2960,2182,10477,1800 Shadowlawn Dr,Not Specified,Yes,Oil and Chip,6896.343868586757,602.3142686921022,40.09375099655575,-88.25650828955786
2961,Not Specified,4BCA00CD-258C-4572-8FDD-A6EFDEAE264C,1800 Shadowlawn Dr,Not Specified,Yes,Oil and Chip,3459.485575705981,313.044896816813,40.09309560863728,-88.25650021535593
2962,2038,10500,Not Specified,Park Haven Dr & Richards Ln,Yes,Oil and Chip,24359.661852467732,2103.550360423394,40.09315745396628,-88.25253129821388
2963,2039,10497,700 Richards Ln,Not Specified,Yes,Oil and Chip,16051.978370317585,1313.0581626719884,40.093329346229176,-88.25537076604952
2964,Not Specified,5FB3FA62-5B30-4BF8-8526-AEBAA5EB0970,Not Specified,Peach St & Richards Ln,Yes,Oil and Chip,1804.5660780776386,169.95019032504766,40.093324082425426,-88.2541929691093
2965,Not Specified,274DB94C-263D-4973-AC27-14B780092EAC,1800 Peach St,Not Specified,Yes,Oil and Chip,6892.147152844789,633.6620110849797,40.09373396847691,-88.25418625801576
2966,Not Specified,1C807251-D89B-4D37-B246-9C2755DAF978,Not Specified,Ashley Ln & Peach St,Yes,Concrete,1295.1783706380772,145.65377289761065,40.09264187452845,-88.25428647984857
2967,1854,10496,1800 Peach St,Not Specified,Yes,Oil and Chip,3569.932784552441,334.2362663578603,40.09309560615578,-88.25419102295265
2968,59,10494,30 Ashley Ln,Not Specified,Yes,Concrete,37715.44876592381,2719.847162084056,40.09211060119968,-88.2533001413499
2969,Not Specified,CE83BBC6-8CDC-4256-ACBF-F15A3551F683,2000 Peach St,Not Specified,Yes,Concrete,1543.2904484372348,158.1125104201582,40.091735242848436,-88.25468451872287
2970,1855,10495,1900 Peach St,Not Specified,Yes,Concrete,8918.548139642347,720.2309041691026,40.09221949691892,-88.25459518122658
2971,73,6331,800 Ayrshire Dr,Not Specified,Yes,Concrete,20362.35774391833,1611.6053245111714,40.091398418010556,-88.25612474568413
2972,Not Specified,35EC0F2C-A470-4523-8A4C-2243CA46C6B0,Not Specified,Ayrshire Dr & Peach St,Yes,Concrete,1380.679618999822,148.6576824946602,40.09139062366128,-88.25470936459796
2973,Not Specified,A836AEE4-290B-4242-9E33-D1D8A40A5528,2000 Peach St,Not Specified,Yes,Concrete,2402.55833008727,240.7081561196626,40.091559007035755,-88.25469711205977
2974,Not Specified,76AE8B0C-9EDA-4A9C-9AC1-59CE4EC2EFA6,Not Specified,Ashton Ln N & Peach St,Yes,Concrete,1325.8705386702852,147.44934491650756,40.090966098121505,-88.25468552174634
2975,Not Specified,DDFD799D-5904-4C97-9A29-5D7691ECA503,2000 Peach St,Not Specified,Yes,Concrete,3157.3475636828666,298.4397439627277,40.09118316579423,-88.25469395924056
2976,61,10488,Not Specified,Ashton Ln N & Ashton Ln S,Yes,Concrete,37223.61842819409,2819.3525073919254,40.09058353106183,-88.25366297232992
2977,Not Specified,A600A357-D145-4737-B555-DE12FEA60B82,Not Specified,Ashton Ln S & Peach St,Yes,Concrete,1935.6433920700556,181.23649598070122,40.09039273280441,-88.25501577757419
2978,1856,10490,2000 Peach St,Not Specified,Yes,Concrete,5079.456511557976,438.84375128027483,40.090662898588675,-88.25477332426203
2979,683,10486,800 Devonshire Dr,Not Specified,Yes,Concrete,26339.051113117057,1264.7534246349337,40.08967732924573,-88.25640617539429
2980,Not Specified,2F34107F-4D2C-480F-8838-1EFA678DF088,Not Specified,Devonshire Dr & Peach St,Yes,Concrete,2997.9773464551886,218.88405414566364,40.08961732468117,-88.25530667659203
2981,1857,10489,2000 Peach St,Not Specified,Yes,Concrete,7137.982292840192,589.7554128322895,40.09003385909337,-88.25525663314887
2982,1542,10479,2100 Madison Ct,Not Specified,Yes,Concrete,8841.97977765785,554.9218066002234,40.088754375935565,-88.25682736219785
2983,1543,10480,2100 Madison Ct,Not Specified,Yes,Concrete,10709.448272487694,686.4520517226349,40.08781073665159,-88.2568186265052
2984,1689,10481,800 Mendota Dr,Not Specified,Yes,Concrete,4257.93317818779,410.30481936797713,40.08833474586173,-88.25717354980685
2985,1688,10482,Not Specified,Madison Ct & Mendota Dr,Yes,Concrete,1802.256537219299,170.22642799417034,40.08833941932964,-88.25682368604201
2986,1698,10478,2100 Monona Ct,Not Specified,Yes,Concrete,7094.758668483794,609.4014013334865,40.08885708922443,-88.2557013832425
2987,Not Specified,1F0A16EE-9121-468B-B3A3-C6F877C8C7A7,Not Specified,Monona Ct & Peach St,Yes,Concrete,1546.743160392908,160.25691042357548,40.0888945396229,-88.25530262589234
2988,Not Specified,734B69AA-5AE2-49E8-AAB3-5C3795188144,2100 Peach St,Not Specified,Yes,Concrete,5836.199761662198,499.62634570172327,40.08924902566497,-88.25529750830214
2989,1687,10484,800 Mendota Dr,Not Specified,Yes,Concrete,9952.514202749488,932.3710623859442,40.08833618705737,-88.25604124855373
2990,Not Specified,A978FDBC-7511-4CBF-AB00-13E6A73BE1A2,Not Specified,Mendota Dr & Peach St,Yes,Concrete,1603.360066205745,161.41400622248193,40.08838169389275,-88.25521182285576
2991,1858,10485,2100 Peach St,Not Specified,Yes,Concrete,16345.154744274429,1061.7573545042762,40.08772700455883,-88.25545843596039
2992,Not Specified,F170A732-449A-49CF-95EE-56A08C621B06,2100 Peach St,Not Specified,Yes,Concrete,3912.975232634575,353.29739603992306,40.08863383136627,-88.25526896528581
2993,2273,10012,Not Specified,S State St & Trade Centre Dr,No,Concrete,42772.29397550136,2687.6721670490547,40.09623501427372,-88.24662589067427
2994,958,12355,Not Specified,Fox Dr & S State St,No,Concrete,2337.4341107509,197.41827257670087,40.09442943007371,-88.24658971943096
2995,957,12353,200 Fox Dr,Not Specified,No,Concrete,9470.735724997607,618.6636409108129,40.094433879793144,-88.24598948501726
2996,953,12352,300 Fox Dr,Not Specified,No,Concrete,80215.75312246277,4932.475785445644,40.0926274818189,-88.24935090495846
2997,Not Specified,928E4C2D-5501-4032-9B05-873664DDB554,Not Specified,Devonshire Dr & Fox Dr,No,Concrete,3131.596161947926,224.2126660794842,40.08977183646617,-88.2503694093831
2998,682,10505,700 Devonshire Dr,Not Specified,Yes,Concrete,61900.11300654198,2817.614977239811,40.08957238967471,-88.25283191823497
2999,Not Specified,68937C34-DAB9-4388-8081-88850CDEF49D,1900 S Neil St,Not Specified,No,Not Specified,3848.600360591174,248.94056685615283,40.09279051907408,-88.24547339840103
3000,Not Specified,29CC91FB-3738-4315-9646-81EA9CF9A0B1,1900 S Neil St,Not Specified,No,Not Specified,39653.36680277096,1272.0342576522166,40.09364143347702,-88.24533033688633
3001,Not Specified,8A8E3D8E-1C39-4F86-B626-3B648BFB8302,Not Specified,Carriage Center Ct & S Neil St,No,Not Specified,7029.550638608448,344.3909954428739,40.09127094259543,-88.24570903264654
3002,Not Specified,06997AFC-8815-4936-95A8-EDD05277DAD5,2000 S Neil St,Not Specified,No,Not Specified,31490.38185823704,1085.7264715710141,40.09206278318018,-88.24558440740111
3003,Not Specified,2B7DE173-2949-42F8-A46A-B0417C566EB8,Not Specified,Devonshire Dr & S Neil St,No,Not Specified,7723.223802875664,358.0322293474384,40.089713886005406,-88.24596761068933
3004,Not Specified,E4C2E50F-1A48-4104-8838-F8C50D001D64,2000 S Neil St,Not Specified,No,Not Specified,30899.569993184316,1077.6396893576018,40.090489248592206,-88.24583240595926
3005,2434,10503,2000 Three Hierarchs Ct,Not Specified,No,Concrete,12088.223825620309,825.7395449786859,40.090979776754544,-88.24930317303188
3006,Not Specified,7C355CB7-9C85-40A6-A5C3-1B87B52D275B,Not Specified,Devonshire Dr & Three Hierarchs Ct,No,Concrete,1776.6226145931496,169.77299971586075,40.08977301274062,-88.24957916248545
3007,Not Specified,E3B4B546-012F-4875-B341-F5CE35EDCD99,400 Devonshire Dr,Not Specified,No,Concrete,8163.554510323599,461.9958966638182,40.08977319078498,-88.24996368277294
3008,Not Specified,4DA19492-615F-4F45-B17D-189DB2A6E66D,400 Devonshire Dr,Not Specified,No,Concrete,3061.7436834187874,225.30694645670656,40.089766815823836,-88.24873780707438
3009,Not Specified,EC58009E-B553-484A-89B4-B9923C954DEE,400 Devonshire Dr,Not Specified,No,Concrete,8437.799106701365,460.59890621796,40.08976879415099,-88.24918377096537
3010,681,10501,100 Devonshire Dr,Not Specified,No,Concrete,11749.127329561186,643.3310949008184,40.08975123416734,-88.24648178728275
3011,Not Specified,8DE599FB-B802-42CC-8AE3-1F0F22056F42,Not Specified,Carriage Center Ct & Devonshire Dr,No,Concrete,1927.9774104593412,175.90102198549903,40.0897609747123,-88.24785057546117
3012,Not Specified,0882F517-99B9-4DE3-B281-37B6A589DE1C,200 Devonshire Dr,Not Specified,No,Concrete,8879.61869881562,480.1383674741447,40.08976437439001,-88.24827124688387
3013,8888,12361,2100 Fox Dr,Not Specified,No,Not Specified,23712.63755679148,2051.990373663011,40.08832597243671,-88.24790369898611
3014,Not Specified,238BEB2D-82BD-4319-A97B-44BC22397500,2200 Fox Dr,Not Specified,No,Asphalt,1299.6889214103605,145.53852158996793,40.08826255271752,-88.24966983112846
